episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/default_policy/num_agent_steps_trained,info/learner/default_policy/num_grad_updates_lifetime,info/learner/default_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/grad_gnorm,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,0,1,0,0,3168,3168,3168,3168,288,288,295.56771871581316,295.56771871581316,3168,288,3168,False,0,11,9169e_00000,2023-07-20_16-30-48,1689859848,0.9762599468231201,24.25764226913452,99139,Air-Bulat-2,127.0.0.1,24.25764226913452,11,3168,3168,3168,3168,nan,nan,nan,nan,0,0,[],[],970.61,640.382,0.27,1067007.819,328.825,875.847,0.88,3168,3168,3168,3168,21.2,75.5,[],[],64.0,1260.5,59.5,0.0,3.6429539447029433,0.00019531250000000004,0.00014259562841530054,10000.08641764323,0.08642301882306734,10000.0,0.0,0.044176311302665756,5.128102481365204,0.0
nan,nan,nan,nan,0,0,1,0,0,3456,3456,3456,3456,288,288,285.0465769432073,285.0465769432073,3456,288,3456,False,0,12,9169e_00000,2023-07-20_16-30-49,1689859849,1.0124328136444092,25.27007508277893,99139,Air-Bulat-2,127.0.0.1,25.27007508277893,12,3456,3456,3456,3456,nan,nan,nan,nan,0,0,[],[],978.744,643.569,0.269,1070981.073,333.791,862.816,0.859,3456,3456,3456,3456,30.6,75.55,[],[],64.0,1380.5,59.5,0.0,2.6512190078695617,9.765625000000002e-05,0.00014535519125683053,10000.25927734375,0.2592317664374908,10000.0,-2.384185791015625e-07,0.054349765583174975,5.394718897342682,0.0
nan,nan,nan,nan,0,0,1,0,0,3744,3744,3744,3744,288,288,292.9547248534329,292.9547248534329,3744,288,3744,False,0,13,9169e_00000,2023-07-20_16-30-50,1689859850,0.9850490093231201,26.25512409210205,99139,Air-Bulat-2,127.0.0.1,26.25512409210205,13,3744,3744,3744,3744,nan,nan,nan,nan,0,0,[],[],979.349,643.546,0.273,1056555.193,334.426,861.178,0.847,3744,3744,3744,3744,27.0,75.7,[],[],64.0,1500.5,59.5,0.0,6.681005517641704,9.765625000000002e-05,0.0001481147540983606,10000.205704752605,0.2057616891960303,10000.0,-1.4901161193847656e-08,0.030420345393698273,5.216533625125885,0.0
nan,nan,nan,nan,0,0,1,0,0,4032,4032,4032,4032,288,288,303.2616155849555,303.2616155849555,4032,288,4032,False,0,14,9169e_00000,2023-07-20_16-30-51,1689859851,0.951481819152832,27.206605911254883,99139,Air-Bulat-2,127.0.0.1,27.206605911254883,14,4032,4032,4032,4032,nan,nan,nan,nan,0,0,[],[],976.015,640.168,0.273,1053330.617,334.469,861.066,0.846,4032,4032,4032,4032,22.7,75.5,[],[],64.0,1620.5,59.5,0.0,3.9462530036767323,4.882812500000001e-05,0.00015087431693989068,10000.213623046875,0.21362738460302352,10000.0,-2.9802322387695312e-08,0.021302106678437363,4.9829202651977536,0.0
nan,nan,nan,nan,0,0,1,0,0,4320,4320,4320,4320,288,288,301.76431917141934,301.76431917141934,4320,288,4320,False,0,15,9169e_00000,2023-07-20_16-30-52,1689859852,0.9562041759490967,28.16281008720398,99139,Air-Bulat-2,127.0.0.1,28.16281008720398,15,4320,4320,4320,4320,nan,nan,nan,nan,0,0,[],[],972.774,637.421,0.273,1053882.003,333.977,862.335,0.845,4320,4320,4320,4320,28.950000000000003,75.65,[],[],64.0,1740.5,59.5,0.0,4.8286074757575985,2.4414062500000005e-05,0.00015363387978142073,10000.179947916668,0.1799822707970937,10000.0,2.9802322387695312e-08,0.03316223130301967,4.921061193943023,0.0
nan,nan,nan,nan,0,0,1,0,0,4608,4608,4608,4608,288,288,305.2991784447519,305.2991784447519,4608,288,4608,False,0,16,9169e_00000,2023-07-20_16-30-53,1689859853,0.9452009201049805,29.10801100730896,99139,Air-Bulat-2,127.0.0.1,29.10801100730896,16,4608,4608,4608,4608,nan,nan,nan,nan,0,0,[],[],973.201,637.538,0.275,1048576.0,334.287,861.534,0.844,4608,4608,4608,4608,34.6,75.7,[],[],64.0,1860.5,59.5,0.0,4.978564563393593,1.2207031250000002e-05,0.0001563934426229508,10000.209895833334,0.20985673454900583,10000.0,-2.9802322387695312e-08,0.051993580215883094,5.400218276182811,0.0
nan,nan,nan,nan,0,0,1,0,0,4896,4896,4896,4896,288,288,293.58156518239366,293.58156518239366,4896,288,4896,False,0,17,9169e_00000,2023-07-20_16-30-54,1689859854,0.9828290939331055,30.090840101242065,99139,Air-Bulat-2,127.0.0.1,30.090840101242065,17,4896,4896,4896,4896,nan,nan,nan,nan,0,0,[],[],972.586,636.627,0.275,1046396.008,334.579,860.783,0.846,4896,4896,4896,4896,18.5,75.9,[],[],64.0,1980.5,59.5,0.0,3.085819796224435,1.2207031250000002e-05,0.00015915300546448088,10000.218636067708,0.2186310435955723,10000.0,0.0,0.045719803684429884,5.429486048221588,0.0
nan,nan,nan,nan,0,0,1,0,0,5184,5184,5184,5184,288,288,293.75255236472645,293.75255236472645,5184,288,5184,False,0,18,9169e_00000,2023-07-20_16-30-55,1689859855,0.9822490215301514,31.073089122772217,99139,Air-Bulat-2,127.0.0.1,31.073089122772217,18,5184,5184,5184,5184,nan,nan,nan,nan,0,0,[],[],973.794,637.433,0.275,1047121.664,334.985,859.74,0.843,5184,5184,5184,5184,16.0,75.7,[],[],64.0,2100.5,59.5,0.0,4.923011148969333,6.103515625000001e-06,0.00016191256830601092,10000.124324544271,0.12425967926780383,10000.0,2.9802322387695312e-08,0.04416240350207622,5.560604166984558,0.0
nan,nan,nan,nan,0,0,1,0,0,5472,5472,5472,5472,288,288,296.7059263343924,296.7059263343924,5472,288,5472,False,0,19,9169e_00000,2023-07-20_16-30-56,1689859856,0.9726359844207764,32.04572510719299,99139,Air-Bulat-2,127.0.0.1,32.04572510719299,19,5472,5472,5472,5472,nan,nan,nan,nan,0,0,[],[],971.581,634.027,0.276,1043773.915,336.177,856.692,0.841,5472,5472,5472,5472,18.4,75.8,[],[],64.0,2220.5,59.5,0.0,5.4817348728577295,3.0517578125000006e-06,0.00016467213114754097,10000.173193359375,0.1731539844845732,10000.0,-5.960464477539063e-08,0.03407045829329433,5.409512078762054,0.0
nan,nan,nan,nan,0,0,1,0,0,5760,5760,5760,5760,288,288,295.777162642975,295.777162642975,5760,288,5760,False,0,20,9169e_00000,2023-07-20_16-30-57,1689859857,0.9754509925842285,33.02117609977722,99139,Air-Bulat-2,127.0.0.1,33.02117609977722,20,5760,5760,5760,5760,nan,nan,nan,nan,0,0,[],[],972.083,634.599,0.274,1052871.57,336.087,856.92,0.859,5760,5760,5760,5760,20.65,75.75,[],[],64.0,2340.5,59.5,0.0,6.684618790944417,1.5258789062500003e-06,0.00016743169398907105,10000.16709798177,0.16715330282847088,10000.0,-1.1920928955078125e-07,0.04289128298502571,5.024700498580932,0.0
nan,nan,nan,nan,0,0,1,0,0,6048,6048,6048,6048,288,288,301.4384064354264,301.4384064354264,6048,288,6048,False,0,21,9169e_00000,2023-07-20_16-30-58,1689859858,0.9572348594665527,33.978410959243774,99139,Air-Bulat-2,127.0.0.1,33.978410959243774,21,6048,6048,6048,6048,nan,nan,nan,nan,0,0,[],[],970.185,634.325,0.275,1045671.357,334.477,861.046,0.847,6048,6048,6048,6048,22.0,75.7,[],[],64.0,2460.5,59.5,0.0,6.184165864189466,7.629394531250001e-07,0.00017019125683060112,10000.165445963541,0.1653349005927642,10000.0,-4.470348358154297e-08,0.04776020287051021,5.0940600077311196,0.0
nan,nan,nan,nan,0,0,1,0,0,6336,6336,6336,6336,288,288,303.761653786121,303.761653786121,6336,288,6336,False,0,22,9169e_00000,2023-07-20_16-30-59,1689859859,0.9498851299285889,34.92829608917236,99139,Air-Bulat-2,127.0.0.1,34.92829608917236,22,6336,6336,6336,6336,nan,nan,nan,nan,0,0,[],[],963.96,633.178,0.276,1044495.938,329.412,874.284,0.836,6336,6336,6336,6336,27.7,75.8,[],[],64.0,2580.5,59.5,0.0,5.445726375778516,3.814697265625001e-07,0.0001729508196721312,10000.177180989584,0.17726158934334915,10000.0,-5.960464477539063e-08,0.05278381096140947,5.242217910289765,0.0
nan,nan,nan,nan,0,0,1,0,0,6624,6624,6624,6624,288,288,292.64457610661145,292.64457610661145,6624,288,6624,False,0,23,9169e_00000,2023-07-20_16-31-00,1689859860,0.9859957695007324,35.914291858673096,99139,Air-Bulat-2,127.0.0.1,35.914291858673096,23,6624,6624,6624,6624,nan,nan,nan,nan,0,0,[],[],964.064,631.304,0.273,1054433.966,331.381,869.091,0.848,6624,6624,6624,6624,25.9,75.8,[],[],64.0,2700.5,59.5,0.0,4.689468818902969,3.814697265625001e-07,0.00017571038251366125,10000.233203125,0.23317182312409082,10000.0,4.76837158203125e-07,0.04775530866821403,4.951878043015798,0.0
nan,nan,nan,nan,0,0,1,0,0,6912,6912,6912,6912,288,288,293.91951931843425,293.91951931843425,6912,288,6912,False,0,24,9169e_00000,2023-07-20_16-31-01,1689859861,0.9818859100341797,36.896177768707275,99139,Air-Bulat-2,127.0.0.1,36.896177768707275,24,6912,6912,6912,6912,nan,nan,nan,nan,0,0,[],[],967.083,634.132,0.272,1057665.311,331.558,868.626,0.86,6912,6912,6912,6912,19.2,75.8,[],[],64.0,2820.5,59.5,0.0,4.851584617296854,1.9073486328125004e-07,0.00017846994535519132,10000.202018229167,0.20198971716066202,10000.0,2.682209014892578e-07,0.03574377217058527,4.956675819555918,0.0
nan,nan,nan,nan,0,0,1,0,0,7200,7200,7200,7200,288,288,287.74445150331263,287.74445150331263,7200,288,7200,False,0,25,9169e_00000,2023-07-20_16-31-02,1689859862,1.0026240348815918,37.89880180358887,99139,Air-Bulat-2,127.0.0.1,37.89880180358887,25,7200,7200,7200,7200,nan,nan,nan,nan,0,0,[],[],971.732,637.073,0.282,1021616.671,333.246,864.225,0.86,7200,7200,7200,7200,19.5,75.7,[],[],64.0,2940.5,59.5,0.0,5.71058984597524,9.536743164062502e-08,0.00018122950819672134,10000.18309733073,0.18313812495519718,10000.0,-7.450580596923828e-08,0.04985426079996125,4.909876644611359,0.0
nan,nan,nan,nan,0,0,1,0,0,7488,7488,7488,7488,288,288,297.41592843657395,297.41592843657395,7488,288,7488,False,0,26,9169e_00000,2023-07-20_16-31-03,1689859863,0.9701220989227295,38.8689239025116,99139,Air-Bulat-2,127.0.0.1,38.8689239025116,26,7488,7488,7488,7488,nan,nan,nan,nan,0,0,[],[],974.233,639.289,0.282,1019719.358,333.518,863.523,0.871,7488,7488,7488,7488,25.0,75.8,[],[],64.0,3060.5,59.5,0.0,6.481696617603302,4.768371582031251e-08,0.0001839890710382514,10000.17821451823,0.1782612259189288,10000.0,-4.470348358154297e-08,0.02696178804859907,4.927024292945862,0.0
nan,nan,nan,nan,0,0,1,0,0,7776,7776,7776,7776,288,288,295.6984597217306,295.6984597217306,7776,288,7776,False,0,27,9169e_00000,2023-07-20_16-31-04,1689859864,0.9758107662200928,39.84473466873169,99139,Air-Bulat-2,127.0.0.1,39.84473466873169,27,7776,7776,7776,7776,nan,nan,nan,nan,0,0,[],[],973.53,638.799,0.283,1018172.245,333.3,864.086,0.876,7776,7776,7776,7776,21.45,75.85,[],[],64.0,3180.5,59.5,0.0,5.618237892786662,2.3841857910156255e-08,0.00018674863387978146,10000.111897786459,0.11188905015587806,10000.0,-1.1920928955078125e-07,0.054300677308735126,5.070308260122935,0.0
nan,nan,nan,nan,0,0,1,0,0,8064,8064,8064,8064,288,288,293.43051973920734,293.43051973920734,8064,288,8064,False,0,28,9169e_00000,2023-07-20_16-31-05,1689859865,0.9833090305328369,40.828043699264526,99139,Air-Bulat-2,127.0.0.1,40.828043699264526,28,8064,8064,8064,8064,nan,nan,nan,nan,0,0,[],[],973.638,639.168,0.283,1019203.132,333.039,864.763,0.876,8064,8064,8064,8064,16.6,75.9,[],[],64.0,3300.5,59.5,0.0,5.916258295377095,2.3841857910156255e-08,0.0001895081967213115,10000.234497070312,0.23447042579452196,10000.0,4.470348358154297e-08,0.03777848477475345,4.739110509554545,0.0
nan,nan,nan,nan,0,0,1,0,0,8352,8352,8352,8352,288,288,285.7990164683002,285.7990164683002,8352,288,8352,False,0,29,9169e_00000,2023-07-20_16-31-06,1689859866,1.0095951557159424,41.83763885498047,99139,Air-Bulat-2,127.0.0.1,41.83763885498047,29,8352,8352,8352,8352,nan,nan,nan,nan,0,0,[],[],977.342,642.912,0.283,1016629.82,333.0,864.866,0.876,8352,8352,8352,8352,16.5,75.7,[],[],64.0,3420.5,59.5,0.0,5.604250808556874,1.1920928955078127e-08,0.00019226775956284159,10000.22236328125,0.22225976369033257,10000.0,1.043081283569336e-07,0.05014709710376555,5.205381373564403,0.0
nan,nan,nan,nan,0,0,1,0,0,8640,8640,8640,8640,288,288,264.5687542599624,264.5687542599624,8640,288,8640,False,0,30,9169e_00000,2023-07-20_16-31-07,1689859867,1.0907130241394043,42.92835187911987,99139,Air-Bulat-2,127.0.0.1,42.92835187911987,30,8640,8640,8640,8640,nan,nan,nan,nan,0,0,[],[],988.828,647.371,0.284,1013218.883,340.019,847.012,0.884,8640,8640,8640,8640,34.6,76.7,[],[],64.0,3540.5,59.5,0.0,5.383460701505343,1.1920928955078127e-08,0.00019502732240437153,10000.26180826823,0.26180673328538734,10000.0,-1.4901161193847656e-08,0.11324279320397182,5.3091612458229065,0.0
nan,nan,nan,nan,0,0,1,0,0,8928,8928,8928,8928,288,288,239.64432100320693,239.64432100320693,8928,288,8928,False,0,31,9169e_00000,2023-07-20_16-31-09,1689859869,1.2037110328674316,44.132062911987305,99139,Air-Bulat-2,127.0.0.1,44.132062911987305,31,8928,8928,8928,8928,nan,nan,nan,nan,0,0,[],[],1013.464,669.921,0.296,973768.281,342.081,841.905,0.884,8928,8928,8928,8928,47.599999999999994,77.5,[],[],64.0,3660.5,59.5,0.0,7.311817975838979,1.1920928955078127e-08,0.00019778688524590157,10000.151448567709,0.15144002890835206,10000.0,1.1920928955078125e-07,0.08964285993715748,5.419714307785034,0.0
nan,nan,nan,nan,0,0,1,0,0,9216,9216,9216,9216,288,288,305.22789815760495,305.22789815760495,9216,288,9216,False,0,32,9169e_00000,2023-07-20_16-31-09,1689859869,0.9457569122314453,45.07781982421875,99139,Air-Bulat-2,127.0.0.1,45.07781982421875,32,9216,9216,9216,9216,nan,nan,nan,nan,0,0,[],[],1013.009,667.443,0.294,978421.798,344.093,836.984,0.893,9216,9216,9216,9216,27.0,77.2,[],[],64.0,3780.5,59.5,0.0,4.435642296075821,1.1920928955078127e-08,0.00020054644808743165,10000.205810546875,0.2057894908202191,10000.0,8.940696716308594e-08,0.06413797735537505,6.115833032131195,0.0
nan,nan,nan,nan,0,0,1,0,0,9504,9504,9504,9504,288,288,299.1119820645658,299.1119820645658,9504,288,9504,False,0,33,9169e_00000,2023-07-20_16-31-10,1689859870,0.9646451473236084,46.04246497154236,99139,Air-Bulat-2,127.0.0.1,46.04246497154236,33,9504,9504,9504,9504,nan,nan,nan,nan,0,0,[],[],1010.881,667.09,0.298,966831.721,342.322,841.312,0.885,9504,9504,9504,9504,37.6,76.3,[],[],64.0,3900.5,59.5,0.0,3.7361487756172815,1.1920928955078127e-08,0.00020330601092896164,10000.222696940104,0.222666484862566,10000.0,-2.9802322387695312e-08,0.16759012713688995,6.308152830600738,0.0
nan,nan,nan,nan,0,0,1,0,0,9792,9792,9792,9792,288,288,287.585588622657,287.585588622657,9792,288,9792,False,0,34,9169e_00000,2023-07-20_16-31-11,1689859871,1.00325608253479,47.04572105407715,99139,Air-Bulat-2,127.0.0.1,47.04572105407715,34,9792,9792,9792,9792,nan,nan,nan,nan,0,0,[],[],1013.039,667.245,0.3,959993.286,344.333,836.4,0.874,9792,9792,9792,9792,19.6,76.35,[],[],64.0,4020.5,59.5,0.0,7.079243812958399,1.1920928955078127e-08,0.00020606557377049172,10000.220638020834,0.22063632706801098,10000.0,2.980232238769531e-07,0.04936721972044699,6.249243426322937,0.0
nan,nan,nan,nan,0,0,1,0,0,10080,10080,10080,10080,288,288,285.9755435374465,285.9755435374465,10080,288,10080,False,0,35,9169e_00000,2023-07-20_16-31-12,1689859872,1.008985996246338,48.054707050323486,99139,Air-Bulat-2,127.0.0.1,48.054707050323486,35,10080,10080,10080,10080,nan,nan,nan,nan,0,0,[],[],1013.658,666.224,0.292,986250.451,345.98,832.417,0.881,10080,10080,10080,10080,19.4,76.2,[],[],64.0,4140.5,59.5,0.0,5.843784419695536,5.960464477539064e-09,0.0002088251366120218,10000.192594401042,0.19258100874722003,10000.0,-5.960464477539063e-08,0.06054454475719071,6.225282482306162,0.0
nan,nan,nan,nan,0,0,1,0,0,10368,10368,10368,10368,288,288,273.13149686950976,273.13149686950976,10368,288,10368,False,0,36,9169e_00000,2023-07-20_16-31-14,1689859874,1.056941032409668,49.111648082733154,99139,Air-Bulat-2,127.0.0.1,49.111648082733154,36,10368,10368,10368,10368,nan,nan,nan,nan,0,0,[],[],1022.268,663.42,0.292,986250.451,357.386,805.851,0.886,10368,10368,10368,10368,36.55,76.1,[],[],64.0,4260.5,59.5,0.0,6.267782055338224,5.960464477539064e-09,0.00021158469945355187,10000.181412760418,0.18145051306734483,10000.0,-1.1920928955078125e-07,0.04357451993952661,6.881002708276113,0.0
